id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
13311,Scott Walker,1.0,,,Negative,0.6715,,,,,,0,,,,,,,"Bridgeport, CT",
13324,Jeb Bush,1.0,,,Negative,1.0,,,,,,2,,,,,,,Ohio,
13326,Jeb Bush,1.0,,,Negative,0.6556,,,,,,0,,,,,,,"San Diego, California",
13328,Donald Trump,1.0,,,Negative,0.6471,,,,,,66,,,,,,,"San Antonio, TX 78229",
13331,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Arkansas,
13332,Jeb Bush,1.0,,,Neutral,0.3516,,,,,,0,,,,,,,Georgia,
13334,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Prescott, Arizona",
13335,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,Wyoming ,
13339,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Phoenix, Arizona",
13344,Jeb Bush,1.0,,,Negative,1.0,,,,,,172,,,,,,,"Bonney Lake, WA",
13350,Scott Walker,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Miami, NY, LA",
13357,Jeb Bush,0.6761,,,Neutral,0.3438,,,,,,0,,,,,,,"Austin, TX",
13360,Jeb Bush,0.4539,,,Negative,0.6737,,,,,,172,,,,,,,"Newport Beach, California",
13365,Donald Trump,0.2307,,,Neutral,0.6717,,,,,,149,,,,,,,Katy TX,
13368,Scott Walker,0.4444,,,Negative,0.6667,,,,,,0,,,,,,,"Washington, DC",
13376,Jeb Bush,1.0,,,Negative,0.6735,,,,,,153,,,,,,,Pennsylvania,
13384,Mike Huckabee,1.0,,,Negative,0.6776,,,,,,2,,,,,,,Central Ohio,
13385,Scott Walker,0.4584,,,Negative,0.6771,,,,,,0,,,,,,,"New York, NY",
13387,Jeb Bush,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Slapnuts, Oklahoma",
13399,Mike Huckabee,1.0,,,Positive,1.0,,,,,,2,,,,,,,"Franklin, Tennessee",
13401,Ben Carson,1.0,,,Positive,0.6989,,,,,,5,,,,,,,"Portland, Oregon",
13402,Donald Trump,1.0,,,Negative,0.6842,,,,,,68,,,,,,,Montana,
13408,Jeb Bush,1.0,,,Negative,1.0,,,,,,2,,,,,,,"Cocoa Beach, Florida",
13410,Donald Trump,0.4594,,,Negative,0.3444,,,,,,66,,,,,,,Knoxville TN,
13421,Jeb Bush,1.0,,,Negative,0.6484,,,,,,0,,,,,,,"Edison, NJ",
13425,Rand Paul,1.0,,,Negative,1.0,,,,,,2,,,,,,,"New York, NY",
13426,Ben Carson,1.0,,,Positive,0.6705,,,,,,0,,,,,,,"Austin, Texas",
13429,Donald Trump,0.6484,,,Negative,0.6484,,,,,,66,,,,,,,Broward County Florida,
13439,Jeb Bush,0.4642,,,Negative,0.6813,,,,,,0,,,,,,,"Pittsboro, NC",
13440,Donald Trump,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Tulsa, Oklahoma",
13446,Jeb Bush,1.0,,,Neutral,0.6705,,,,,,0,,,,,,,"Des Moines, Iowa",
13450,Jeb Bush,1.0,,,Negative,0.6813,,,,,,0,,,,,,,Planet Texas ,
13451,Rand Paul,1.0,,,Negative,0.6628,,,,,,2,,,,,,,"Cincinnati, OH",
13469,Donald Trump,1.0,,,Positive,0.6796,,,,,,66,,,,,,,Louisiana ,
13480,Ben Carson,1.0,,,Neutral,0.3438,,,,,,1,,,,,,,"St. Louis, MO",
13483,Donald Trump,1.0,,,Negative,0.6222,,,,,,66,,,,,,,Colorado,
13485,Ben Carson,1.0,,,Negative,1.0,,,,,,0,,,,,,,"New York, NY",
13491,Ted Cruz,0.675,,,Positive,1.0,,,,,,149,,,,,,,"Laguna Niguel, CA",
13497,Donald Trump,1.0,,,Positive,0.6702,,,,,,66,,,,,,,"Philladelphia, PA",
13499,Donald Trump,0.4444,,,Negative,0.3441,,,,,,66,,,,,,,"Ceres, CA",
13503,Ben Carson,1.0,,,Positive,1.0,,,,,,0,,,,,,,"Orange County, California",
13507,Ben Carson,1.0,,,Positive,1.0,,,,,,1,,,,,,,OR ✈️ KS,
13507,Ben Carson,1.0,,,Positive,1.0,,,,,,1,,,,,,,OR ✈️ KS,
13508,Ben Carson,1.0,,,Negative,0.3448,,,,,,0,,,,,,,"Jackson, MS",
13519,Donald Trump,1.0,,,Negative,0.6966,,,,,,66,,,,,,,"Newport Beach, California",
13522,Ben Carson,1.0,,,Negative,0.6562,,,,,,3,,,,,,,"Cocoa Beach, Florida",
13532,Donald Trump,0.4444,,,Negative,0.6667,,,,,,0,,,,,,,NJ,
13540,John Kasich,0.4062,,,Positive,0.6374,,,,,,1,,,,,,,"Austin, Texas",
13547,John Kasich,1.0,,,Negative,1.0,,,,,,6,,,,,,,"Pittsboro, NC",
13549,Donald Trump,1.0,,,Negative,0.6977,,,,,,68,,,,,,,East TN,
13551,Ben Carson,1.0,,,Positive,0.6686,,,,,,0,,,,,,,"Edison, NJ",
13553,Donald Trump,0.4211,,,Neutral,0.3511,,,,,,9,,,,,,,#Conservative TX and OK  ,
13553,Donald Trump,0.4211,,,Neutral,0.3511,,,,,,9,,,,,,,#Conservative TX and OK  ,
13556,Donald Trump,1.0,,,Negative,0.6602,,,,,,278,,,,,,,"Olathe,  KS",
13557,Chris Christie,0.4158,,,Negative,0.6448,,,,,,42,,,,,,,"Fairfax, VA",
13564,Donald Trump,0.4854,,,Positive,0.4854,,,,,,0,,,,,,,"Pittsburgh, PA",
13570,Jeb Bush,0.7044,,,Negative,0.6658,,,,,,153,,,,,,,"Anytown, NJ",
13573,Ted Cruz,0.6277,,,Neutral,0.6809,,,,,,149,,,,,,,"Washington, DC",
13575,Donald Trump,1.0,,,Negative,0.6667,,,,,,0,,,,,,,"Indianapolis, IN",
13579,Ted Cruz,0.4052,,,Positive,0.3527,,,,,,149,,,,,,,Mississippi,
13581,Donald Trump,0.6591,,,Neutral,0.6591,,,,,,149,,,,,,,Ohio,
13582,Ted Cruz,0.6444,,,Neutral,0.3556,,,,,,149,,,,,,,"Phoenix, Arizona",
13583,Jeb Bush,0.494,,,Negative,0.7029,,,,,,153,,,,,,,IN,
13584,Donald Trump,1.0,,,Negative,1.0,,,,,,4,,,,,,,"Boston, MA",
13588,Jeb Bush,1.0,,,Negative,1.0,,,,,,12,,,,,,,Knoxville Tennessee,
13589,Donald Trump,1.0,,,Negative,0.6868,,,,,,0,,,,,,,"Denver, CO",
13594,Ted Cruz,0.6848,,,Negative,0.6522,,,,,,149,,,,,,,Texas Born and Bred,
13599,Rand Paul,1.0,,,Negative,1.0,,,,,,0,,,,,,,"Portland, OR",
13600,Ted Cruz,0.6667,,,Positive,0.6667,,,,,,149,,,,,,,Georgia,
13603,Donald Trump,1.0,,,Positive,1.0,,,,,,1,,,,,,,"New York, NY",
13606,Donald Trump,0.6977,,,Positive,0.6395,,,,,,149,,,,,,,"Pittsboro, NC",
13612,Donald Trump,1.0,,,Negative,0.6966,,,,,,4,,,,,,,Washington DC,
13612,Donald Trump,1.0,,,Negative,0.6966,,,,,,4,,,,,,,Washington DC,
13614,Ted Cruz,0.6687,,,Negative,0.7040000000000001,,,,,,149,,,,,,,Florida,
13616,Ted Cruz,0.6966,,,Negative,0.3596,,,,,,149,,,,,,,"Seattle, WA",
13617,Donald Trump,0.4589,,,Negative,0.6774,,,,,,28,,,,,,,"Pittsboro, NC",
13619,Ted Cruz,0.6876,,,Positive,0.6395,,,,,,149,,,,,,,The Blue Ridge Mtns. NC,
13633,Jeb Bush,1.0,,,Negative,0.7,,,,,,153,,,,,,,Knoxville Tennessee,
13639,Ted Cruz,0.6778,,,Positive,0.6778,,,,,,149,,,,,,,TN,
13651,Ted Cruz,0.6866,,,Positive,0.6729999999999999,,,,,,149,,,,,,,"Silicon Valley, CA",
13655,Ted Cruz,0.6237,,,Negative,0.6237,,,,,,149,,,,,,,Whitetop VA,
13657,Donald Trump,1.0,,,Negative,0.6742,,,,,,68,,,,,,,"Dallas, Texas",
13663,Donald Trump,0.6489,,,Neutral,0.3511,,,,,,149,,,,,,, North Carolina,
13667,Jeb Bush,1.0,,,Negative,0.7108,,,,,,0,,,,,,,"New York, NY",
13670,Ted Cruz,0.4755,,,Neutral,0.3761,,,,,,149,,,,,,,"Atlanta,  GA ",
13677,Jeb Bush,0.6588,,,Negative,1.0,,,,,,153,,,,,,,Texas,
13685,Ted Cruz,1.0,,,Positive,1.0,,,,,,149,,,,,,,California,
13688,Ted Cruz,0.6629999999999999,,,Positive,0.6629999999999999,,,,,,149,,,,,,,"Fords, NJ",
13689,Donald Trump,0.4594,,,Negative,0.6778,,,,,,278,,,,,,,New York,
13692,Donald Trump,0.6522,,,Positive,0.6848,,,,,,149,,,,,,,Texas,
13697,Donald Trump,1.0,,,Positive,0.669,,,,,,278,,,,,,,New York,
13698,Chris Christie,0.6854,,,Neutral,0.6629,,,,,,60,,,,,,,AZ USA,
13711,Ted Cruz,0.6517,,,Negative,0.6517,,,,,,149,,,,,,,AL ,
13714,Donald Trump,1.0,,,Neutral,1.0,,,,,,278,,,,,,,Iowa,
13721,Ted Cruz,0.6629,,,Positive,0.6517,,,,,,149,,,,,,,"Greenbow, Alabama",
13724,Donald Trump,0.6379,,,Neutral,0.3621,,,,,,149,,,,,,,"Cincinnati, Ohio",
13726,Donald Trump,1.0,,,Positive,1.0,,,,,,0,,,,,,,"New York, NY",
13729,Ted Cruz,1.0,,,Positive,0.3516,,,,,,149,,,,,,,"Boston, MA",
13731,Donald Trump,1.0,,,Negative,1.0,,,,,,6,,,,,,,Montana ,
13732,Ted Cruz,0.4444,,,Neutral,0.3441,,,,,,149,,,,,,,West Virginia,
13735,Jeb Bush,1.0,,,Negative,0.6781,,,,,,153,,,,,,,"Provo, Utah",
13736,Donald Trump,0.4401,,,Negative,0.6634,,,,,,68,,,,,,,Somewhere in Arizona,
13739,Donald Trump,1.0,,,Negative,1.0,,,,,,0,,,,,,,"New York, NY",
13741,Donald Trump,0.6714,,,Positive,0.3498,,,,,,149,,,,,,,Tennessee,
13743,Donald Trump,1.0,,,Neutral,1.0,,,,,,278,,,,,,,New York,
13744,Ted Cruz,1.0,,,Negative,0.6920000000000001,,,,,,149,,,,,,,Colorado,
13745,Donald Trump,1.0,,,Negative,1.0,,,,,,1,,,,,,,"Flemington, NJ",
13749,Ben Carson,1.0,,,Negative,0.6941,,,,,,1,,,,,,,"Wheeling, WV",
13751,Ted Cruz,1.0,,,Positive,0.3678,,,,,,149,,,,,,,"Mesa, Arizona",
13763,Ted Cruz,0.698,,,Neutral,0.3865,,,,,,149,,,,,,,NJ,
13768,Donald Trump,1.0,,,Negative,0.6409999999999999,,,,,,68,,,,,,,Texas Heaven,
13769,Ted Cruz,1.0,,,Negative,0.6629,,,,,,149,,,,,,,Orange County FL,
13770,Ted Cruz,1.0,,,Negative,0.3942,,,,,,149,,,,,,,"Dayton, OH",
13771,Jeb Bush,0.6496,,,Negative,0.6807,,,,,,6,,,,,,,"Cocoa Beach, Florida",
13772,Donald Trump,0.6703,,,Negative,1.0,,,,,,68,,,,,,,Pennsylvania,
13778,Jeb Bush,1.0,,,Negative,1.0,,,,,,153,,,,,,,"Austin, Texas ",
13779,Ben Carson,0.4541,,,Negative,0.6738,,,,,,3,,,,,,,"Pittsboro, NC",
13783,Donald Trump,0.6128,,,Negative,0.6128,,,,,,149,,,,,,,"Newport Beach, California",
13785,Jeb Bush,1.0,,,Negative,0.6914,,,,,,153,,,,,,,"Tampa, Florida",
13787,Jeb Bush,1.0,,,Negative,0.6983,,,,,,153,,,,,,,"Atlanta, GA",
13788,Jeb Bush,1.0,,,Negative,0.6841,,,,,,1,,,,,,,"Las Vegas, NV",
13801,Jeb Bush,1.0,,,Positive,1.0,,,,,,0,,,,,,,"SPOKANE, WA",
13805,Jeb Bush,1.0,,,Negative,1.0,,,,,,6,,,,,,,"Cocoa Beach, Florida",
13809,Jeb Bush,0.7011,,,Negative,1.0,,,,,,153,,,,,,,"God's Country, SC",
13812,Donald Trump,1.0,,,Negative,0.6609,,,,,,68,,,,,,,"Anytown, NJ",
13826,Donald Trump,0.4342,,,Positive,0.6589,,,,,,9,,,,,,,North Central Florida,
13827,Donald Trump,1.0,,,Negative,0.6632,,,,,,68,,,,,,,"At the Beach, NJ",
13835,Jeb Bush,0.4395,,,Negative,0.6629,,,,,,12,,,,,,,Clearfield Utah,
13841,Jeb Bush,0.4401,,,Negative,0.6634,,,,,,12,,,,,,,"Portland, Oregon",
13842,Donald Trump,1.0,,,Negative,1.0,,,,,,4,,,,,,,"Baltimore, MD & Washington, DC",
13842,Donald Trump,1.0,,,Negative,1.0,,,,,,4,,,,,,,"Baltimore, MD & Washington, DC",
13845,Marco Rubio,0.6364,,,Negative,0.6364,,,,,,0,,,,,,,"Kansas City, MO",
13845,Marco Rubio,0.6364,,,Negative,0.6364,,,,,,0,,,,,,,"Kansas City, MO",
13850,Marco Rubio,1.0,,,Positive,0.9642,,,,,,1,,,,,,,"San Francisco, California",
13851,Donald Trump,1.0,,,Negative,0.6384,,,,,,134,,,,,,,California,
13854,John Kasich,1.0,,,Negative,0.688,,,,,,2,,,,,,,Mobile Alabama,
13859,Marco Rubio,0.9612,,,Positive,0.9558,,,,,,0,,,,,,,"Cullman, AL",
13871,Ted Cruz,0.9242,,,Positive,0.9614,,,,,,65,,,,,,,"San Antonio, TX",
